Hotels,Ratings,Price,Link,Descriptions
The Central House Barcelona Gracia,"8,8",€ 161,https://www.booking.com/hotel/es/rodama3n-barcelona-centre.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Auul760GwAIB0gIkZmE0YzVjMzAtNGMxZC00MTViLWFmYjUtNmQwY2U0YWFjMWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-20&checkout=2024-06-21&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=03367a04c84701f6&srepoch=1706808077&all_sr_blocks=57658001_88797809_0_2_0&highlighted_blocks=57658001_88797809_0_2_0&matching_block_id=57658001_88797809_0_2_0&sr_pri_blocks=57658001_88797809_0_2_0__16085&from=searchresults#hotelTmpl,"El TCH Barcelona Grácia está situado junto a los jardines del palacio Robert y a menos de 100 metros de la estación de metro Diagonal y del paseo de Gracia.

El TCH Barcelona Grácia ocupa un edificio del siglo XIX y tiene una decoración sencilla y moderna, así como una zona de estar y una cocina compartidas. Las habitaciones privadas y compartidas disponen de WiFi gratuita, literas, calefacción y baño privado o compartido.

Además, el establecimiento cuenta con una terraza bonita con sofás, plantas y cenador.

El Rodamón se encuentra a unos 5 minutos a pie de La Pedrera y del Museo Egipcio. A menos de 10 minutos a pie se hallan las cafeterías, los bares y los restaurantes del barrio de Gracia.

La plaza de Cataluña y Las Ramblas se sitúan a solo 2 paradas de la estación de metro Diagonal."
Sonder Los Arcos,"8,4",€ 349,https://www.booking.com/hotel/es/sonder-los-arcos.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Auul760GwAIB0gIkZmE0YzVjMzAtNGMxZC00MTViLWFmYjUtNmQwY2U0YWFjMWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-20&checkout=2024-06-21&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=03367a04c84701f6&srepoch=1706808077&all_sr_blocks=938607905_366122920_2_0_0&highlighted_blocks=938607905_366122920_2_0_0&matching_block_id=938607905_366122920_2_0_0&sr_pri_blocks=938607905_366122920_2_0_0__34889&nad_id=e2a3c92b-7d42-4ede-b9e3-dea111eabbac_6&nad_cpc=0.5&nad_track=eyJyYW5rIjoxLCJrb2RkaVRyYWNraW5nSW5mbyI6InZOa1hJVkluakhIQnQxeVBVRnBXWGJuRThhL0IxY1FEYkl6YTd6aDJyS3dkUDhkWk1QQXpCZGtZVDRqZTZsZ0FJSzVKdU9UeFowRHN4dndiL1BSQUdDZGhlbi9zbjlGM0Z4L2hNNHRFR0x5dkVPRzVuc1c5bHhlcWw3N0hUbzRBc1Vkb2d3cnR2RHB3T1E0YU0xbzFjWlhKcTlrTmN6Uk15SEMzSUxZSTNTUm5XVWJvcGowMWN5YW1HMS9CeDFkVzJhRUFvRjRHYUt1UStEVmFubUpaL25mVHhGeUV1ck9sQjFtc1VYQkNtYjFYcXVBaUZLeEVCUmh1bEZQbkRabXlKdXVqRWFGZng5b3REYkFNeHArbzV2UUZyaEQxeExHRG1uTUZTNTczR2w2S2ttRkhCRkg5aUpoVVUvTHk1SVV4MklUVkdoTlFHMjlGRU91aUlNK1JqMmJPOFJwOHFqaTNuTklXbzlwUEpwdXNrc2xiUWRFNXRZOFZKditBVWZ0dWw0N2ViYko0KzNzUklPSUpNNVE1WlRkQ3JlaU0vcjYyZDVOaFZ2aHB5bjNIYXIyQ3V3MXpLTmNTN0lHSEE3UkdTdW5EK0FDMlpHcE5hMmsvZWd3cUticG9JWDJpS1M4MWRGQkQwb0swelR3N0tuQ0pkTUJQZkJnY0UxOENVVllnQlF1N3Z4WURtTEI1ZjNBS09OQ2hVUkZTSzN3NlBlTlZRNnZ2SldXN2VpYWNiYklGbmZDbDBHaEQ5WEg1L0wwQ2xESTY0UFM2NityNnp5UXRVY1p0bUpldi83Y3ZKVnJ6ZE1XT1ptd0hSNXducC9sLyt1aXNzU2NZWTFuWWNkbGpiMmhmSVlaTE9Ia2NGZUFHeTVqRW9CQ1dWMW9VTlM0L0diWEhTV0VNOGlnaEtUTVR0a0FHVEpoNVBBd3lUV0RLUFY2UHJFd1Q2MUgyclRkTzl0RE0zTEg0Y3Jpc3RkZmpTbVVzeXAvNkxEQk5EczFQSVI4U0k1blhiK05jVXZmK3YrK2lkMGV0OHhTcG9tYVZMTUIwM1BJbDdQb1F0MHRwek0wa3VyOWR2aVRQV3ErUWlFejBLeHNOV3pIZzlWd3ovUlJXaWJ3akhKREJmZTI4cWROMmdZZ3UxSzEvZzZJNGVtVTJKWjJQblJoQitzeEE1Snh1V3lYMzNURGE1RjFUeFVXQ3ZSSWxZekM0dVd3SWFxVDI5QWJ5VTNzQ3l1dVlCTWhLWVhFM2NIK2R5RHdPYnplRmxDaXpsKytYNTZwK29qMkNZTlE4cGhXSTBBRG9reHBiWFpnMmpEaWdIYmFTbnNiTXkzSnlLL0xkOTlDbk1jdXdWRTZsNFNUUEYrcHFma094b1ZIRGZsOGlTaGg5Q0ZqOVJnUE1VVUFiYitLNUEzYkRCeVgzRG4rV3hPRnVHc2ZYbGl6U0p1VENxZnlVL1RDWWFKL1NQQUVqVkVmVG5JMEwrTkFueDhmVHNqWXZSd01ZTVpWazM2alVPSHNEL0tkUmp2b3FtWlNtNFRqZ3VZYkNaQ1BuRTQ4aGk2a0lNWm1nckthUllidWRzcWUxNUJBM1RsYzAvUDlTYjFVZGRSeWxMMjl1Y2g2K1g4V2U4M0VsRnpHeGNFb0xUU3RDMmtxa1FSYlVWNXVTcmxtS1FhQlZqa1VDcmRSM2NyV3l4NG5IaXA0WVJXUnA4NUVSdldsRmU2VUx0aE1ORTVmcEhadXB2ejk2c05oL29WZ04weHdHaEtMaUJ2K3VRWHpNcHpDNlhpQUk3N3lGMHVYNGNJaVBQOGxxOSs3ZUtyNjkwdUMrWW5zVHJlTTNLR3dzOUVudDJScjBlWnMxNll4MG0rS05vcnpFcHNPS2pSZXFsWGpvQ29vUEVPOW0vdnBENm1LZ25lYzBJSFVlRWlqd3dERzVYTXNoR1RIM3M1UnpTTzZ3amUyVFNBWFI1akZvVmQ4TWVRbCtseGpkbkxRL3U0ejlnT0MrWlFnb3c5dVNnY2pPN21DUm5XUEJsZTQxTUNwdzZ4cUNuaWxpbFlZSm9DanVHTHkyU3NLYjN6cURCbnJnK1BZMnVlWnNMb3JJL3A3YXBidHVUVXRwM1dxTW9ydXJsQTdpUzRrZFphdzhTR1FrMmhEUE9GR1RVZWJUVHo0Z0N6Y21QVXRSNnVJVXdjRy9BeGVCdE1aUlJzZE50OFAzZHljanJBcGU2VUJmd1MzeTJKVVIvczVSdk42MzkzUVYyTUwwOGxGUzRsVmxBdUw1TnNlNDBlLzBVQ2lqOCsvTnBlUHJoOERRQ1FwZDJuUTZmbW9QWjY0MFY5QXBmSkJpZUJXYjZvVmdOTzcrcWFNV1VBZ2RVenZpVDFMcUxYeGowSVQxS0ZpeGc0c0xieHlJd2lqV1pvV0xGWFpoTjZpK3VYNUVwL1lRV3V1S3NVcDRMbWIrTTQ2R2pqYXZ4U2U1azc4eFBHVXA0MHFvTDBNWXVxYURtYklDMS9SaFY2WkNPT0dUaEhOSDJjSmhNVGdvVkloSUd5Sk1yMGo1K0o1RE1COWs2QitZNEVCK2Y2VEVzUmhCb2U2aXJUblNzc3NhbFhVaDBySmFDUlh1Wm5sU3dwTHZoeVdqaklJNUJPTG9EcmZuMGxsYytsSW1pcHVDLzJoWm1DcmxPNThKdTdJNmg4RmlHb0NUaUZIakdNRXBVb0psV1RpNzQvR1ZSUFNLTExpbUdvMEdXRmpaVzl1Um01WVdVMXZGOHJ4a2ZlaC8reEp0cVBGc0ZxV3VVZnAxK1dIQVVTT2RST3owU1F6SHJwQzljRzlWd1ZYbzJEZkMzVXpHeDJzaHdVV3RiVjI5RDh6aVVUa0F4K0V5VjFaZTM2K1QveEFoQTdSS3c2YmZMUVNkNUR2eGFLb1g2cllDVmd5NktMMjUwZUZ4TUN4N2E5b2NKSjNUN1E0VlpyTWIvNnVUZGxsYi91M0dleCt6Y3RyMlRHaC82NmtSM0RtZ0FsNTZhS2lUU2p0R1IxNWJWK1RLRHhKUG1yVGd4VVFtaXJWRFc2b3B2VGJNQ1BBbjVWRkdoeGpRZTdlQVlpRk02c012KzVDSWM3Q3locUhTalpHemVEQU9tanc0bXI4RlNHVHM0dkZ4bjFhaENyMVVDVFVlaWRORUdnRkgxUEtDbFAzeU4wMHBZcFBZT0F2SHhoNEJBS3FRTHh0K1dLaURMN3lBWkNLbkpKUG1FSjFlRXJnVGpQVkE4UXowMkJiVWpqOTJIOGpUU0NPV1UxekJjTkVWOUh3PSJ9&from=searchresults#hotelTmpl,"Sonder Los Arcos dispone de alojamiento con wifi gratis en Barcelona. El alojamiento está muy bien situado, a menos de 1 km de Plaza Cataluña y a 15 min a pie de Teatro Tívoli. Cerca hay lugares de interés populares como Paseo de Gracia, Palacio de la Música Catalana y Portal del Ángel. El alojamiento está a menos de 1 km del centro de la ciudad y a 2 km de Platja de Sant Sebastià.

Las unidades están equipadas con aire acondicionado, TV de pantalla plana con canales por cable, cafetera, bañera o ducha, artículos de aseo gratuitos y escritorio. Todas las habitaciones tienen baño privado, secador de pelo y ropa de cama.

Cerca del alojamiento hay puntos de interés como Catedral de Barcelona, Mercado de la Boquería y Museo Picasso. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Hotel del Mar,"8,4",€ 68,https://www.booking.com/hotel/es/del-mar.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Auul760GwAIB0gIkZmE0YzVjMzAtNGMxZC00MTViLWFmYjUtNmQwY2U0YWFjMWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-20&checkout=2024-06-21&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=03367a04c84701f6&srepoch=1706808077&all_sr_blocks=9254705_349034368_2_2_0&highlighted_blocks=9254705_349034368_2_2_0&matching_block_id=9254705_349034368_2_2_0&sr_pri_blocks=9254705_349034368_2_2_0__6826&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Hotel del Mar está situado en un edificio protegido, a solo 800 metros del paseo marítimo y de la estación de metro de Barceloneta y a 5 minutos a pie del barrio de moda del Born y el parque de la Ciutadella.

Las habitaciones del Hotel del Mar tienen aire acondicionado, TV de pantalla plana vía satélite y baño privado con secador de pelo y artículos de aseo. Algunas habitaciones gozan de balcón privado. La caja fuerte está disponible por un suplemento.

El Hotel del Mar cuenta con recepción las 24 horas. La estación de tren de França de Barcelona se halla a 5 minutos a pie, mientras que la catedral de Barcelona y el centro comercial Maremagnum están a 10 minutos a pie. Además, hay un aparcamiento a 5 minutos a pie."
HCC St. Moritz,"8,6",€ 174,https://www.booking.com/hotel/es/stmoritz.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Auul760GwAIB0gIkZmE0YzVjMzAtNGMxZC00MTViLWFmYjUtNmQwY2U0YWFjMWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-20&checkout=2024-06-21&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=03367a04c84701f6&srepoch=1706808077&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__17403&from=searchresults#hotelTmpl,"El St. Moritz ofrece un alojamiento elegante en un edificio protegido del siglo XIX, a 5 minutos a pie de la Casa Batlló de Gaudí. Dispone de habitaciones modernas con aire acondicionado, WiFi gratuita y TV LCD vía satélite.

El Hotel HCC St. Moritz conserva su escalera central original y su recepción de mármol. Las habitaciones presentan una decoración sencilla y clásica y están equipadas con minibar y baño privado con secador de pelo, zapatillas y artículos de aseo.

Todos los días se sirve un desayuno buffet variado. El restaurante St Gallen del hotel ofrece una gran variedad de platos mediterráneos para cenar con menús elaborados con productos frescos de temporada.

El hotel se encuentra a solo 5 minutos a pie de Passeig de Gràcia y su estación de metro. La plaza de Cataluña y Las Ramblas están a 1 parada de metro. El puerto de Barcelona se sitúa a poco más de 1 km del St. Moritz."
Live & Dream,"8,2",€ 145,https://www.booking.com/hotel/es/live-dream.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Auul760GwAIB0gIkZmE0YzVjMzAtNGMxZC00MTViLWFmYjUtNmQwY2U0YWFjMWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-20&checkout=2024-06-21&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=03367a04c84701f6&srepoch=1706808077&all_sr_blocks=23554902_199433582_0_0_0&highlighted_blocks=23554902_199433582_0_0_0&matching_block_id=23554902_199433582_0_0_0&sr_pri_blocks=23554902_199433582_0_0_0__14526&from=searchresults#hotelTmpl,"El Live & Dream presenta un diseño minimalista en tonos blancos con detalles de color en la ropa de cama y en el mobiliario. Este establecimiento elegante proporciona WiFi gratuita en todas sus instalaciones.

La estación de Sants, que está a 8 minutos a pie, ofrece conexiones con el tren del aeropuerto y el tren de alta velocidad AVE. Además, la estación de metro de Plaça de Sants, situada a 200 metros, conecta directamente con la Sagrada Familia, la Pedrera y las Ramblas.

Las habitaciones del Live & Dream cuentan con aire acondicionado. El baño privado incluye champú y gel de ducha. También se proporciona secador de pelo en la recepción.

Además, el Live & Dream ofrece un servicio de venta de entradas y dispone de un mostrador de información turística ideal para organizar excursiones por la ciudad."
TWO Hotel Barcelona by Axel 4* Sup- Adults Only,"8,4",€ 289,https://www.booking.com/hotel/es/two-barcelona-by-axel.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Auul760GwAIB0gIkZmE0YzVjMzAtNGMxZC00MTViLWFmYjUtNmQwY2U0YWFjMWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-20&checkout=2024-06-21&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=03367a04c84701f6&srepoch=1706808077&all_sr_blocks=131688502_261958602_0_2_0&highlighted_blocks=131688502_261958602_0_2_0&matching_block_id=131688502_261958602_0_2_0&sr_pri_blocks=131688502_261958602_0_2_0__28945&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El TWO Hotel Barcelona by Axel está situado en pleno barrio gay de Barcelona, a 2 km de la playa de la Barceloneta, y alberga una piscina en la azotea con solárium amplio.

Este hotel hetero friendly proporciona aparcamiento privado. También incluye recepción 24 horas y mostrador de información turística, donde se ofrece información sobre la ciudad y la zona gay. Además, la azotea alberga el bar Sky, un gimnasio, un baño de vapor y una sala de masajes.

Las habitaciones están equipadas con aire acondicionado y minibar. El baño es privado y consta de ducha y secador de pelo. Además, las habitaciones incluyen caja fuerte y cargador universal para teléfonos móviles.

El alojamiento alberga un bar en la azotea con vistas impresionantes a la ciudad, así como un bar salón donde se preparan cócteles fabulosos. El alojamiento sirve un desayuno buffet todas las mañanas y ofrece WiFi gratuita de alta velocidad en todas las instalaciones.

El personal puede facilitar información sobre la zona de los alrededores, conocida como “Gayxample” debido a su animado ocio nocturno gay.

El hotel se encuentra a 2 minutos a pie de la estación de metro de Rocafort y a 10 minutos a pie de la plaza España, que ofrece enlace directo en autobús con el aeropuerto de Barcelona. El TWO Hotel Barcelona by Axel se encuentra a 1,3 km de la avenida del Paralelo, repleta de bares, restaurantes, discotecas y teatros."
Hostal Santa Ana,"7,0",€ 87,https://www.booking.com/hotel/es/hostal-cortes-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Auul760GwAIB0gIkZmE0YzVjMzAtNGMxZC00MTViLWFmYjUtNmQwY2U0YWFjMWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-20&checkout=2024-06-21&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=03367a04c84701f6&srepoch=1706808077&all_sr_blocks=43246409_88209483_0_0_0&highlighted_blocks=43246409_88209483_0_0_0&matching_block_id=43246409_88209483_0_0_0&sr_pri_blocks=43246409_88209483_0_0_0__8726&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Hostal Santa Ana se encuentra en pleno centro de Barcelona, a solo 240 metros de la Plaça Catalunya y a 1 minuto a pie del Portal de l'Angel. Hay WiFi gratuita.

Se ofrece consigna de equipaje, caja fuerte y servicio de información turística.

Las habitaciones son funcionales y cuentan con ventilador, lavabo, calefacción y baño compartido o privado.

En la zona hay numerosas tiendas, bares y restaurantes. También está bien comunicada en transporte público. El alojamiento está situado a 3 minutos a pie del centro comercial El Corte Inglés.

El establecimiento se halla a 300 metros de la parada de autobús del aeropuerto y de una estación de metro."
C211 Barcelona Apartments,"8,7",€ 329,https://www.booking.com/hotel/es/c211-casanova.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Auul760GwAIB0gIkZmE0YzVjMzAtNGMxZC00MTViLWFmYjUtNmQwY2U0YWFjMWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-20&checkout=2024-06-21&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=03367a04c84701f6&srepoch=1706808077&all_sr_blocks=50543406_373855806_4_0_0&highlighted_blocks=50543406_373855806_4_0_0&matching_block_id=50543406_373855806_4_0_0&sr_pri_blocks=50543406_373855806_4_0_0__32940&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Este establecimiento ofrece apartamentos elegantes y modernos con WiFi gratuita, aire acondicionado y vistas a Barcelona. El C211 Barcelona está situado junto a la avenida Diagonal, a 15 minutos a pie del paseo de Gracia.

Todos los apartamentos disponen de salón con sofás, TV pantalla plana, reproductor de DVD, soporte para iPad y cocina con horno, microondas y lavadora. También incluyen toallas y ropa de cama. Algunos alojamientos cuentan con balcón o terraza.

En las inmediaciones hay numerosas tiendas, restaurantes y bares. El mercado de Galvany se encuentra a 5 minutos a pie de los apartamentos.

Las estaciones de metro de Hospital Clínic y Diagonal están a menos de 15 minutos a pie y ofrecen conexiones con la estación de tren de Sants y el resto de la ciudad."
Hotel Viladomat by Silken,"7,6",€ 151,https://www.booking.com/hotel/es/hotel-viladomat.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Auul760GwAIB0gIkZmE0YzVjMzAtNGMxZC00MTViLWFmYjUtNmQwY2U0YWFjMWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-20&checkout=2024-06-21&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=03367a04c84701f6&srepoch=1706808077&all_sr_blocks=9046608_0_2_0_0&highlighted_blocks=9046608_0_2_0_0&matching_block_id=9046608_0_2_0_0&sr_pri_blocks=9046608_0_2_0_0__15071&from=searchresults#hotelTmpl,"El Hotel Viladomat by Silken goza de una ubicación idónea en Barcelona, a menos de 10 minutos a pie de la estación de metro Hospital Clinic. Ofrece WiFi gratuita y bar.

Todas las habitaciones disponen de aire acondicionado, TV vía satélite, caja fuerte, escritorio y minibar. El baño privado incluye bañera, ducha, secador de pelo y artículos de aseo gratuitos.

El Hotel Viladomat by Silken cuenta con recepción 24 horas y servicio de venta de entradas. Además, se proporciona servicio de enlace con el aeropuerto por un suplemento y consigna de equipaje.

Está a 20 minutos a pie de la Plaza Catalunya y de las famosas Ramblas de Barcelona. Si lo desea, el personal puede proporcionarle información sobre la ciudad y los principales lugares de interés. El Hotel Viladomat by Silken se encuentra a 1 km de la estación de Sants, con servicio directo al aeropuerto de Barcelona."
Pensión 45,"6,3",€ 103,https://www.booking.com/hotel/es/pension-45.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Auul760GwAIB0gIkZmE0YzVjMzAtNGMxZC00MTViLWFmYjUtNmQwY2U0YWFjMWEw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-20&checkout=2024-06-21&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=03367a04c84701f6&srepoch=1706808077&all_sr_blocks=1240802_190208126_0_0_0&highlighted_blocks=1240802_190208126_0_0_0&matching_block_id=1240802_190208126_0_0_0&sr_pri_blocks=1240802_190208126_0_0_0__10326&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Ubicada en un edificio de gran interés artístico, construido a principios del siglo XIX, conservando parte de su decoración original ofrece una alojamiento sencillo con un trato cálido y familiar.

Un establecimiento tranquilo y confortable con una perfecta ubicación para perderse por la parte del casco antiguo y muy bien comunicada con transporte público para moverse por otras zonas o alrededores de la ciudad. La estación de Renfe está a escasos metros. Ideal para los que quieren conocer el corazón de Barcelona y beneficiarse al máximo de su ambiente de ocio, comercial y cultural. A escasos metros del MACBA, Las Ramblas, Plaça Catalunya y la Universidad Central."
