Hotels,Ratings,Price,Link,Descriptions
Magatzem 128,"8,8",€ 185,https://www.booking.com/hotel/es/b-amp-b-magatzem-128.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApaT760GwAIB0gIkYWU5MDAzOTUtYjZkNi00NmNjLWIyMDktYzA2NzNlNjBmZDE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-14&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=14f87561a6ed01eb&srepoch=1706805703&all_sr_blocks=170623805_270572934_0_0_0&highlighted_blocks=170623805_270572934_0_0_0&matching_block_id=170623805_270572934_0_0_0&sr_pri_blocks=170623805_270572934_0_0_0__18466&from=searchresults#hotelTmpl,"Magatzem 128 ofrece habitaciones con aire acondicionado y TV de pantalla plana vía satélite en el barrio de Eixample, en Barcelona. El alojamiento está a unos 16 min a pie de Fuente Mágica de Montjuïc, a 1,8 km de Paseo de Gracia y a 1,7 km de Estación de metro Passeig de Gràcia. Este alojamiento libre de humo está a 17 min a pie de Estación de tren de Sants.

Las habitaciones de este alojamiento tienen baño privado con ducha y artículos de aseo gratuitos, además de wifi gratis. Algunas de las habitaciones también ofrecen vistas a la ciudad. En el hostal o pensión, las habitaciones están equipadas con ropa de cama y toallas.

Cerca del alojamiento hay puntos de interés como Casa Batlló, Plaza Cataluña y Mercado de la Boquería. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 11 km."
Sonder Los Arcos,"8,4",€ 347,https://www.booking.com/hotel/es/sonder-los-arcos.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApaT760GwAIB0gIkYWU5MDAzOTUtYjZkNi00NmNjLWIyMDktYzA2NzNlNjBmZDE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-14&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=14f87561a6ed01eb&srepoch=1706805703&all_sr_blocks=938607905_366122920_2_0_0&highlighted_blocks=938607905_366122920_2_0_0&matching_block_id=938607905_366122920_2_0_0&sr_pri_blocks=938607905_366122920_2_0_0__34665&nad_id=7cc2ad86-fa75-4b02-ab1d-ebd513dab1e0_6&nad_cpc=0.5&nad_track=eyJyYW5rIjoxLCJrb2RkaVRyYWNraW5nSW5mbyI6InZOa1hJVkluakhIQnQxeVBVRnBXWGJuRThhL0IxY1FEYkl6YTd6aDJyS3dkUDhkWk1QQXpCZGtZVDRqZTZsZ0FJSzVKdU9UeFowRHN4dndiL1BSQUdDZGhlbi9zbjlGM0Z4L2hNNHRFR0x5dkVPRzVuc1c5bHhlcWw3N0hUbzRBc1Vkb2d3cnR2RHB3T1E0YU0xbzFjWlhKcTlrTmN6Uk15SEMzSUxZSTNTUm5XVWJvcGowMWN5YW1HMS9CeDFkVzJhRUFvRjRHYUt1UStEVmFubUpaL25mVHhGeUV1ck9sQjFtc1VYQkNtYjFYcXVBaUZLeEVCUmh1bEZQbkRabXlKdXVqRWFGZng5b3REYkFNeHArbzV2UUZyaEQxeExHRG1uTUZTNTczR2w2S2ttRkhCRkg5aUpoVVUvTHk1Tmd3M29lR1NoSlJHMlJHUitpaUlKdkIzbWFXOGhoNXFqanFrNDRROGRkTmRNNzR5TWxiUWRFNXRZOFZKditBVWZ0dWw0N2ViYko0KzNzUklPSUpNNVE1WlRkQ3JlaU0vcjYyZDVOaFZ2aHB5bjNIYXIyQ3V3MXpLTmNTN0lHSEE3UkdTdW5EK0FDMlpHcE5hMmsvZWd3cUticG9JWDJpS1M4MWRGQkQwb0swelR3N0tuQ0pkTUJQZkJnY0UxOENVVllnQlF1N3Z4WURtTEI1ZjNBS09OQ2hVUkZTSzN3NlBlTlZRNnZ2SldXN2VpYWNiYklGbmZDbDBHaEQ5WEg1L0wwQ2xESTY0UFM2NityNnp5UXRVY1p0bUpldi83Y3ZKVnJ6ZE1XT1ptd0hSNXducC9sLyt1aXNzU2NZWTFuWWNkbGpiMmhmSVlaTE9Ia2NGZUFHeTVqRW9CQ1dWMW9VTlM0L0diWEhTV0VNOGlnaEtUTVR0a0FHVEpoNVBBd3lUV0RLUFY2UHJFd1Q2MUgyclRkTzl0RE0zTEg0Y3Jpc3RkZmpTbVVzeXAvNkxEQk5EczFQSVI4U0k1blhiK05jVXZmK3YrK2lkMGV0OHhTcG9tYVZMTUIwM1BJbDdQb1F0MHRwek0wa3VyOWR2aVRQV3ErUWlFejBLeHNOV3pIZzlWd3ovUlJXaWJ3akhKREJmZTI4cWROMmdZZ3UxSzEvZzZJNGVtVTJKWjJQblJoQitzeEE1Snh1V3lYMzNURGE1RjFUeFVXQ3ZSSWxZekM0dVd3SWFxVDI5QWJ5VTNzQ3l1dVlCTWhLWVhFM2NIK2R5RHdPYnplRmxDaXpsKytYNTZwK29qMkNZTlE4cGhXSTBEcjAwUVp0Sy9NUjVIMmJETDd6bHBUSzZFMWdLdXJ0NGZiV0EvYXVJRXIxcGpPL0RmOWZmUzdpL2diakxTUlBTa1VzR2tUc1RCREZWME1WWktubkVtRFNXbkxuRjNlTzFPWjBCdGJkeG5QQk1QZWM2dUNlc1dHTmZvcU1jUndoU0FpYWo1c1lvSUF5MXMzWnR6Z21WUTBKZXN0a2h1dUhiSHNCci9OTjNMUXJ5WW1rL0RqbDlkSGFPSGIrUThadzJQaGVOY3Z4cWZTZGU2S2QvK0dpNVJRbVZWQTQvZk5FSkFzT2ZobWdJbTVqYXdqL0dNV1orMkVuRnptMmIwd1NTaWRmMndINlFWdUJWOEtINzFTT1I2VmJ6a0ZEbzVrMmN2TC95SUxLaTVrSlFtUjU3b3hhNDN4TGY2Y010UllPRjVUd0N0NzRpUzlWc1BkemlGSUp4QWNRaWFQb1FhdnFHbmJlcm0vOUczRSsvNU9ML2VmUmVveVlKTjluOXVTWmZ2cm0yUEszUFR4UCt2RXVJM010NGxQaHoxR3FhcGtvODhJem1PU0RyN0RZb05DYmlRZXVoWHkrVllvSEF1OWk0ZjVjOTJDOCtlZFhLM0VWSENqKzJqR2dYczhzSFRmeHMvNWlQdTd6MmVlWFh4N0g2aWRvVnM4WWZ4aDVpZ0hSMCtzL3NaNzlnZjIvZVJVcDM3K1Q1Y0xPNUdxUmx3blQ0KzU5ZHpoOC9oYVZnaTEreDlrSnVDYnVWZks3U2RtUjBDK2VCSGIvOVBVbnR1WmtOWTJGcXRxQnI2bG5FZ3dva0dPR3FyQ21sd3F0RklrRmE2eGtEMk0xM3dITExrcVBWcXVITmxsWGRHNTNMVXBkL0tsS3dkbXhBMDdRcE1kWFFkWktvTi94WUdaZ3JIVXAvamNod1hXeDNwTUc3Y0pMc3BMcXJtd1BudGI4ODA0RXEwVnpFcTJ6TU15MjdlM0ZHM3lqKy8zTm9menZuTjNVRkJsQzJqdHdlR0VCVzZ3Rllkb1hZYTUwUVNXSzBKZHVjNy8reCtrM1NnNExRU2FoR2xLbFozcG8zcmp4QWtQbXpZc0RmUnlNM1N6TmU0R1hCbTVoZU9LMHZYTmFwdXBYRHZtY293SS9QR3JyUDdLTW9udm14Vm4rcExFMk9HRmt2MHJnYUZFVXI2cS9pSlFHeTZZK1Y5Z0ZEKytVZ0hjS2hjSXFZVEF2Uzk4Q0cxWk16VWk1dFlFT2VReHkrMEhWL1VKaU1PM1hwd3NlNnVtdSsyYlMvNTRhekdCZzM3WmNEQnV1WWpoY2o5UHYzM1cyaUlZalB2bmVGN3Jtd1JRUjZWd25sWXJicm5oWW9qVFZOSkVlczZrOXlwVmlSZEhVaGwrOFI0ODFTcDV3WERpazd2bWJTZlBFYzZ1d0NjSlJTVi9PUjkyR2tZdGREVWpUNGYwamRPUjY0aDk4cXZsbVhmdTlYdjUwK21EYVJtTGFUZUR4VXhuR3U1YTVZM05iM0I2Mnl6akcyMDNDMzM1dWdsS3BmbGVvQ2R2NEZuQk1pT01yRnhnQ2o3YUM4eXdpTUwxSjN1dVhQeENZNWl5dE9MTUc1b29CWlFXNU5ZMi85K1Z0WW5ON01wUVdMWnJDM0JrL2Q3UU00NjJFU2sxdC9kdktUUm40T3RxL0ZuMWk2YVVHMnorclBsSkJJL2FBUVNaVkNSVmRZZlRzQ3c1Z2xvK3JtMWN3bWZZWFVhNCtwaURBTS9ZSTVRTWZsUTdDT09PS1pqWlgvTThVL2IrR0llZWdrTE9SM1plbWVEa0dtQUkzdGI5WEVYYjY4TElobVVPaEE3VldOem94aDRFVENCZFZtYU9RZ3Zya1lRUmxMWkhCZUVXSmpSZ01BYnlxTkNBMUJxaUFQcjJGYkNPdU1ZYm1TTjUxQUpNU21mTkU0aEN4bXhiTTBlZlVnSmpqSVJKMG85dXAyb0d5Yi9vWHZ3PT0ifQ%3D%3D&from=searchresults#hotelTmpl,"Sonder Los Arcos dispone de alojamiento con wifi gratis en Barcelona. El alojamiento está muy bien situado, a menos de 1 km de Plaza Cataluña y a 15 min a pie de Teatro Tívoli. Cerca hay lugares de interés populares como Paseo de Gracia, Palacio de la Música Catalana y Portal del Ángel. El alojamiento está a menos de 1 km del centro de la ciudad y a 2 km de Platja de Sant Sebastià.

Las unidades están equipadas con aire acondicionado, TV de pantalla plana con canales por cable, cafetera, bañera o ducha, artículos de aseo gratuitos y escritorio. Todas las habitaciones tienen baño privado, secador de pelo y ropa de cama.

Cerca del alojamiento hay puntos de interés como Catedral de Barcelona, Mercado de la Boquería y Museo Picasso. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Hotel Viladomat by Silken,"7,6",€ 127,https://www.booking.com/hotel/es/hotel-viladomat.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApaT760GwAIB0gIkYWU5MDAzOTUtYjZkNi00NmNjLWIyMDktYzA2NzNlNjBmZDE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-14&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=14f87561a6ed01eb&srepoch=1706805703&all_sr_blocks=9046608_0_2_0_0&highlighted_blocks=9046608_0_2_0_0&matching_block_id=9046608_0_2_0_0&sr_pri_blocks=9046608_0_2_0_0__12725&from=searchresults#hotelTmpl,"El Hotel Viladomat by Silken goza de una ubicación idónea en Barcelona, a menos de 10 minutos a pie de la estación de metro Hospital Clinic. Ofrece WiFi gratuita y bar.

Todas las habitaciones disponen de aire acondicionado, TV vía satélite, caja fuerte, escritorio y minibar. El baño privado incluye bañera, ducha, secador de pelo y artículos de aseo gratuitos.

El Hotel Viladomat by Silken cuenta con recepción 24 horas y servicio de venta de entradas. Además, se proporciona servicio de enlace con el aeropuerto por un suplemento y consigna de equipaje.

Está a 20 minutos a pie de la Plaza Catalunya y de las famosas Ramblas de Barcelona. Si lo desea, el personal puede proporcionarle información sobre la ciudad y los principales lugares de interés. El Hotel Viladomat by Silken se encuentra a 1 km de la estación de Sants, con servicio directo al aeropuerto de Barcelona."
Yomo Hostal BCN Port,"7,8",€ 121,https://www.booking.com/hotel/es/hostal-bcn-port.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApaT760GwAIB0gIkYWU5MDAzOTUtYjZkNi00NmNjLWIyMDktYzA2NzNlNjBmZDE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-14&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=14f87561a6ed01eb&srepoch=1706805703&all_sr_blocks=17311119_88197053_0_2_0&highlighted_blocks=17311119_88197053_0_2_0&matching_block_id=17311119_88197053_0_2_0&sr_pri_blocks=17311119_88197053_0_2_0__12142&from=searchresults#hotelTmpl,"Este establecimiento está situado junto al puerto de Barcelona y ofrece conexión Wi-Fi gratuita. El Yomo Hostal BCN Port está a solo 100 metros de Las Ramblas y a 400 metros del Barrio Gótico.

La estación de metro Paral•lel está a pocos pasos. Ofrece acceso directo a la plaza Catalunya, la plaza Espanya y la Sagrada Familia. El funicular a Montjuic también sale de aquí.

El establecimiento se encuentra frente a las terminales de cruceros, a 10 minutos de la playa de Barcelona. Hay muchos autobuses y carriles para bicicletas en las inmediaciones.

Todas las habitaciones del Yomo Hostal BCN Port tienen TV, calefacción y aire acondicionado. Las habitaciones estándar disponen de baño privado y las habitaciones económicas tienen baño compartido.

Hay habitaciones familiares y habitaciones adaptadas para personas de movilidad reducida. Se proporciona servicio de limpieza diario."
Catalonia Roma,"8,0",€ 198,https://www.booking.com/hotel/es/cataloniaroma.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApaT760GwAIB0gIkYWU5MDAzOTUtYjZkNi00NmNjLWIyMDktYzA2NzNlNjBmZDE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-14&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=14f87561a6ed01eb&srepoch=1706805703&all_sr_blocks=9059507_194586916_0_2_0&highlighted_blocks=9059507_194586916_0_2_0&matching_block_id=9059507_194586916_0_2_0&sr_pri_blocks=9059507_194586916_0_2_0__19826&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Catalonia Roma se encuentra a 600 metros de la estación de Sants (AVE y metro). Ofrece WiFi gratuita. El centro de Barcelona queda a 10 minutos en metro o autobús.

Desde la estación de Sants, se puede tomar un tren directo al aeropuerto de Barcelona. La parada del autobús que lleva al aeropuerto también está fuera.

Las habitaciones son modernas y disponen de aire acondicionado, suelo de madera, TV vía satélite y nevera pequeña con agua gratuita. Hay caja fuerte, minibar y baño privado con secador de pelo.

El restaurante del hotel sirve un desayuno buffet. Se presta un servicio de habitaciones. También alberga un bar.

El hotel se encuentra a unos 15 minutos a pie de la plaza de España, de la Fuente Mágica de Montjuic y del Centro de Conferencias Fira.

La recepción del Catalonia Roma está abierta las 24 horas y cuenta con un gran tragaluz de estilo vidriera. Hay servicio de alquiler de coches y servicio de cambio de divisa.

Mascotas: Solo se admite 1 perro o gato de menos de 20 kg por habitación (bajo petición). Se debe abonar un suplemento de 22 EUR por animal y noche, además de un depósito de 200 EUR."
Catalonia Sagrada Familia,"8,2",€ 168,https://www.booking.com/hotel/es/cataloniaaragon.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApaT760GwAIB0gIkYWU5MDAzOTUtYjZkNi00NmNjLWIyMDktYzA2NzNlNjBmZDE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-14&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=14f87561a6ed01eb&srepoch=1706805703&all_sr_blocks=9058707_195192282_0_2_0&highlighted_blocks=9058707_195192282_0_2_0&matching_block_id=9058707_195192282_0_2_0&sr_pri_blocks=9058707_195192282_0_2_0__16826&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Catalonia Sagrada Familia se halla a 15 minutos a pie de la Sagrada Familia de Gaudí y a solo 300 metros de la estación de tren y metro del Clot. Cuenta con restaurante, gimnasio y piscina al aire libre de temporada.

El Catalonia Sagrada Familia presenta una bella decoración tradicional. Las habitaciones incluyen escritorio, nevera pequeña con agua gratuita y caja fuerte. Hay WiFi gratuita.
Todas las habitaciones del hotel están equipadas con Smart TV con la aplicación Chromecast.

El restaurante sirve un desayuno buffet, además de varios platos de la cocina catalana y mediterránea. También hay un bar y una cafetería que sirve bebidas y aperitivos todo el día.

El Catalonia Sagrada Familia presta servicio de alquiler de coches. El personal de la recepción 24 horas proporciona información turística sobre Barcelona. El hotel está a 200 metros de la Torre Agbar.

El centro de la ciudad queda a 4 paradas desde la estación de metro del Clot, donde también para el tren que lleva al aeropuerto."
Catalonia Barcelona Plaza,"8,5",€ 260,https://www.booking.com/hotel/es/cataloniabarcelonaplaza.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApaT760GwAIB0gIkYWU5MDAzOTUtYjZkNi00NmNjLWIyMDktYzA2NzNlNjBmZDE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-14&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=14f87561a6ed01eb&srepoch=1706805703&all_sr_blocks=9058208_194624145_0_34_0&highlighted_blocks=9058208_194624145_0_34_0&matching_block_id=9058208_194624145_0_34_0&sr_pri_blocks=9058208_194624145_0_34_0__25980&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Hotel Catalonia Barcelona Plaza está ubicado en Barcelona, en la plaza de España, y tiene piscina de temporada en la azotea y terraza con vistas panorámicas a la ciudad. También cuenta con sala de fitness, salón de belleza y wifi gratuita.

El establecimiento está ubicado junto a la estación de metro Espanya. La plaza cuenta con numerosas paradas de autobús que enlazan con otras zonas de la ciudad, con el recinto ferial Fira Barcelona y con el aeropuerto de Barcelona.

Todas las habitaciones son amplias y disponen de aire acondicionado, TV vía satélite, caja fuerte y baño privado de mármol con secador de pelo. Hay wifi gratuita en todas las zonas y Smart TV con la aplicación Chromecast. Las 2 suites del reloj tienen ventanales con vistas increíbles a Montjuic. El hotel también ofrece habitaciones y suites con terraza privada.

El Catalonia Barcelona Plaza sirve un desayuno buffet a diario en el Simultáneo, un nuevo punto de encuentro en Barcelona que fusiona actividades culturales y de ocio con la mejor oferta gastronómica. El Simultáneo cuenta con wifi gratuita y es ideal para teletrabajar, celebrar reuniones informales, disfrutar de un concierto o tomarse un cóctel después de trabajar.

¿Ya conoce el gastrobar Simultáneo? Se trata de un local vanguardista con platos de alta cocina. El régimen de media pensión incluye el almuerzo o la cena en el gastrobar.

El restaurante Filigrana está especializado en platos catalanes modernos elaborados con ingredientes de la zona. También alberga el restaurante japonés Kurai y la terraza The Clock, que ofrece vistas a Montjuic.

El Catalonia Barcelona Plaza cuenta con un amplio centro de negocios con 3 salas de conferencias grandes y 8 salas de reuniones, todas ellas equipadas con lo último en tecnología.

Esta zona de Barcelona es la favorita de nuestros huéspedes (según comentarios independientes)."
Hostal Santa Ana,"7,0",€ 80,https://www.booking.com/hotel/es/hostal-cortes-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApaT760GwAIB0gIkYWU5MDAzOTUtYjZkNi00NmNjLWIyMDktYzA2NzNlNjBmZDE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-14&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=14f87561a6ed01eb&srepoch=1706805703&all_sr_blocks=43246409_88209483_0_0_0&highlighted_blocks=43246409_88209483_0_0_0&matching_block_id=43246409_88209483_0_0_0&sr_pri_blocks=43246409_88209483_0_0_0__8026&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Hostal Santa Ana se encuentra en pleno centro de Barcelona, a solo 240 metros de la Plaça Catalunya y a 1 minuto a pie del Portal de l'Angel. Hay WiFi gratuita.

Se ofrece consigna de equipaje, caja fuerte y servicio de información turística.

Las habitaciones son funcionales y cuentan con ventilador, lavabo, calefacción y baño compartido o privado.

En la zona hay numerosas tiendas, bares y restaurantes. También está bien comunicada en transporte público. El alojamiento está situado a 3 minutos a pie del centro comercial El Corte Inglés.

El establecimiento se halla a 300 metros de la parada de autobús del aeropuerto y de una estación de metro."
Catalonia Diagonal Centro,"8,4",€ 190,https://www.booking.com/hotel/es/catalonia-diagonal-centro.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApaT760GwAIB0gIkYWU5MDAzOTUtYjZkNi00NmNjLWIyMDktYzA2NzNlNjBmZDE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-14&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=14f87561a6ed01eb&srepoch=1706805703&all_sr_blocks=9058108_194625034_0_2_0&highlighted_blocks=9058108_194625034_0_2_0&matching_block_id=9058108_194625034_0_2_0&sr_pri_blocks=9058108_194625034_0_2_0__18980&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Catalonia Diagonal Centro se encuentra en pleno centro del barrio barcelonés del Eixample, a 300 metros de la estación de metro Diagonal. Cuenta con piscina de temporada al aire libre y WiFi gratuita en todas las instalaciones.

El Catalonia Diagonal Centro ofrece alojamiento cómodo y moderno cerca de los lugares más famosos de Barcelona.

Se halla a 300 metros de La Pedrera, en la avenida Passeig de Gràcia, una de las creaciones más famosas de Gaudí. Está cerca de los edificios modernistas, la plaza Catalunya y Las Ramblas.

Las elegantes habitaciones incluyen muebles modernos de madera y baño de mármol. Disponen de TV vía satélite y WiFi gratuita.

El hotel está a unos pasos del barrio de Gràcia, con sus tiendas bohemias, sus plazas arboladas y su gran número de bares y restaurantes. En las inmediaciones hay varias paradas de metro y autobús que permiten acceder fácilmente al resto de la ciudad. Las habitaciones incluyen TV inteligente con Chromecast."
Acta CITY47,"8,5",€ 188,https://www.booking.com/hotel/es/citypark.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApaT760GwAIB0gIkYWU5MDAzOTUtYjZkNi00NmNjLWIyMDktYzA2NzNlNjBmZDE12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-14&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=14f87561a6ed01eb&srepoch=1706805703&all_sr_blocks=9004507_91462628_0_2_0&highlighted_blocks=9004507_91462628_0_2_0&matching_block_id=9004507_91462628_0_2_0&sr_pri_blocks=9004507_91462628_0_2_0__18800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Acta CITY47 está situado en Barcelona, a 5 minutos a pie de la estación de tren de Sants y a 15 minutos del centro de exposiciones Fira. Tiene recepción 24 horas y habitaciones con aire acondicionado y WiFi gratuita.

Las habitaciones del Acta CITY47 presentan una decoración sencilla y moderna y disponen de baño privado, TV, escritorio y caja fuerte de uso gratuito. Los huéspedes pueden utilizar de forma gratuita la sala de planchado, abierta las 24 horas.

El moderno restaurante del hotel, el Nass City, sirve comida internacional y un desayuno sin gluten disponible bajo petición previa. También hay un bar donde se puede tomar un aperitivo o una bebida.

El Acta CITY47 está a 20 minutos a pie del estadio Camp Nou del FC Barcelona. La estación de metro de Sants enlaza con el centro de Barcelona en 15 minutos."
