Hotels,Ratings,Price,Link,Descriptions
Magatzem 128,"8,8",¬ 185,https://www.booking.com/hotel/es/b-amp-b-magatzem-128.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Ar6c760GwAIB0gIkMGU1NTIwOGMtMzA1MS00MDE2LTg4NmItZTE0ZTBhYWVmOTQ42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-17&checkout=2024-06-18&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=486677ad1a7a031e&srepoch=1706806879&all_sr_blocks=170623808_270572934_0_0_0&highlighted_blocks=170623808_270572934_0_0_0&matching_block_id=170623808_270572934_0_0_0&sr_pri_blocks=170623808_270572934_0_0_0__18466&from=searchresults#hotelTmpl,"Magatzem 128 ofrece habitaciones con aire acondicionado y TV de pantalla plana vía satélite en el barrio de Eixample, en Barcelona. El alojamiento está a unos 16 min a pie de Fuente Mágica de Montjuïc, a 1,8 km de Paseo de Gracia y a 1,7 km de Estación de metro Passeig de Gràcia. Este alojamiento libre de humo está a 17 min a pie de Estación de tren de Sants.

Las habitaciones de este alojamiento tienen baño privado con ducha y artículos de aseo gratuitos, además de wifi gratis. Algunas de las habitaciones también ofrecen vistas a la ciudad. En el hostal o pensión, las habitaciones están equipadas con ropa de cama y toallas.

Cerca del alojamiento hay puntos de interés como Casa Batlló, Plaza Cataluña y Mercado de la Boquería. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 11 km."
Sonder Los Arcos,"8,4",¬ 288,https://www.booking.com/hotel/es/sonder-los-arcos.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Ar6c760GwAIB0gIkMGU1NTIwOGMtMzA1MS00MDE2LTg4NmItZTE0ZTBhYWVmOTQ42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-17&checkout=2024-06-18&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=486677ad1a7a031e&srepoch=1706806879&all_sr_blocks=938607905_366122920_2_0_0&highlighted_blocks=938607905_366122920_2_0_0&matching_block_id=938607905_366122920_2_0_0&sr_pri_blocks=938607905_366122920_2_0_0__28819&nad_id=4e0c9239-dfc5-45af-a828-495f25a3c8fc_6&nad_cpc=0.5&nad_track=eyJyYW5rIjoxLCJrb2RkaVRyYWNraW5nSW5mbyI6InZOa1hJVkluakhIQnQxeVBVRnBXWGJuRThhL0IxY1FEYkl6YTd6aDJyS3dkUDhkWk1QQXpCZGtZVDRqZTZsZ0FJSzVKdU9UeFowRHN4dndiL1BSQUdDZGhlbi9zbjlGM0Z4L2hNNHRFR0x5dkVPRzVuc1c5bHhlcWw3N0hUbzRBc1Vkb2d3cnR2RHB3T1E0YU0xbzFjWlhKcTlrTmN6Uk15SEMzSUxZSTNTUm5XVWJvcGowMWN5YW1HMS9CeDFkVzJhRUFvRjRHYUt1UStEVmFubUpaL25mVHhGeUV1ck9sQjFtc1VYQkNtYjFYcXVBaUZLeEVCUmh1bEZQbkRabXlKdXVqRWFGZng5b3REYkFNeHArbzV2UUZyaEQxeExHRG1uTUZTNTczR2w2S2ttRkhCRkg5aUpoVVUvTHk1TmcwMVlUWFNFSmNHMnhEUWUraUlKakIyV2JQbzB3cXFtN2xsSVFXcDl4Skk1MzV5TWxiUWRFNXRZOFZKditBVWZ0dWw0N2ViYko0KzNzUklPSUpNNVE1WlRkQ3JlaU0vcjYyZDVOaFZ2aHB5bjNIYXIyQ3V3MXpLTmNTN0lHSEE3UkdTdW5EK0FDMlpHcE5hMmsvZWd3cUticG9JWDJpS1M4MWRGQkQwb0swelR3N0tuQ0pkTUJQZkJnY0UxOENVVllnQlF1N3Z4WURtTEI1ZjNBS09OQ2hVUkZTSzN3NlBlTlZRNnZ2SldXN2VpYWNiYklGbmZDbDBHaEQ5WEg1L0wwQ2xESTY0UFM2NityNnp5UXRVY1p0bUpldi83Y3ZKVnJ6ZE1XT1ptd0hSNXducC9sLyt1aXNzU2NZWTFuWWNkbGpiMmhmSVlaTE9Ia2NGZUFHeTVqRW9CQ1dWMW9VTlM0L0diWEhTV0VNOGlnaEtUTVR0a0FHVEpoNVBBd3lUV0RLUFY2UHJFd1Q2MUgyclRkTzl0RE0zTEg0Y3Jpc3RkZmpTbVVzeXAvNkxEQk5EczFQSVI4U0k1blhiK05jVXZmK3YrK2lkMGV0OHhTcG9tYVZMTUIwM1BJbDdQb1F0MHRwek0wa3VyOWR2aVRQV3ErUWlFejBLeHNOV3pIZzlWd3ovUlJXaWJ3akhKREJmZTI4cWROMmdZZ3UxSzEvZzZJNGVtVTJKWjJQblJoQitzeEE1Snh1V3lYMzNURGE1RjFUeFVXQ3ZSSWxZekM0dVd3SWFxVDI5QWJ5VTNzQ3l1dVlCTWhLWVhFM2NIK2R5RHdPYnplRmxDaXpsKytYNTZwK29qMkNZTlE4cGhXSTBBZnkxeVpWRlk1RnYyMkRBY1dUL043dHhGTm1TWlQ5MnJPM1oraTZWVWI0NG51UFlvQkxVQWFLcVhidEtWOGlTaGg5Q0ZqOVJnUE1VVUFiYitLNUEzYkRCeVgzRG4rV3hPRnVHc2ZYbGl6U0p1VENxZnlVL1RDWWFKL1NQQUVqVkVmVG5JMEwrTkFueDhmVHNqWXZSd01ZTVpWazJQK0xPM2xScXFKUmdhNHB5NVNtNW1pMHVZYkFZeWpuUnRwMmpxc1BPTStoK1BPYllidWRzcWUxNUJBM1RsYzAvUDlTYjFVZGRSeWxMMjl1Y2g2K1g4V2U4M0VsRnpHeGNFb0xUU3RDMmtxa1FSYlVWNXVTcmxtS1FhQlZqa1VDcmRSM2NyV3l4NG5IaXA0WVJXUnA4NUVSdldsRmU2VUx0aE1ORTVmcEhadXB2ejk2c05oL29WZ04weHdHaEtMaUJ2K3VRWHpNcHpDNlhpQUk3N3lGMHVYNGNJaVBQOGxxOSs3ZUtyNjkwdUMrWW5zVHJlTTNLR3dzOUVudDJScjBlWnMxNll4MG0rS05vcnpFcHNPS2pSZXFsWGpvQ29vUEVPOW0vdnBENm1LZ25lYzBJSGNlRWlqeXdEUzJYc2dwSERENXRKUnpTTzZ3amUyVFNBWFI1akZvVmQ4TWVRbCtseGpkbkxRL3U0ejlnT0MrWlFnb3c5dVNnY2pPN21DUm5XUEJsZTQxTUNwdzZ4cUNuaWxpbFlZSm9DanVHTHkyU3NLYjN6cURCbnJnK1BZMnVlWnNMb3JJL3A3YXBidHVUVXRwM1dxTW9ydXJsQTdpUzRrZFphdzhTR1FrMmhEUE9GR1RVZWJUVHo0Z0N6Y21QVXRSNnVJVXdjRy9BeGVCdE1aUlJzZE50OFAzZHljanJBcGU2VUJmd1MzeTJKVVIvczVSdk42MzkzUVYyTUwwOGxGUzRsVmxBdUw1TnNlNDBlLzBVQ2lqOCsvTnBlUHJoOERURGdwZDJuUTZmbW9QWjY0MFY5QXBmSkJpZUJXYjZvVmdOTzcrc0tRTlJob0FFRzdpQUJqc0puSmYxSzd1ZnhheGk1a0xhd09NMlRYUmM1V1dGVGtyUGF5enAzOVk0S0lDVFBuQzlsaDBPMnJDT2FMTHh6YlJnaEMzbExzMWNUa3BxdzI2STFZVWhyZWxuYTVRaVBRZkVKRk1QK1dYeVM5SGtwSnBOaWQvSG9nOEcwQk03d1htdGRkUUpndzZwUUthL0E4M2JMTFg3bE5HcmJqOXJYU0hzcElQMUhnbDFMZFVTUkd2YURRVHdzcS9raUdubHJnaU12dmxENlNxbjBwVi9FbzAwOHFTL2xKSHFDWHJMSmNTdlA5dWg1NHpYWTZkMXc2dEJOazFSNGRsUmpXejdmeVNDcXVaT3F2cFRad0JUMFRmVE5HTTBNZ0ZSVWlFdGJWb2VQRnk2aEJsb3JveUJhcXFVUGwwNDNhQkZpcVJRZmJoU0JuQnFvT2hmbkllbjBibjNESEQyVlRUaUNnMnhWYW5lRnVxRll1ckhYWUMzcUY4Q3daSHpxT3YvQ01vQUtrSGk3VExLQWFLdUd2b2VhWXI2WVVMVlJHS0xwdTl6Yk11TUhVMVlkTWJOYXpFeHg4U2NhOGQ2SmVIUUZwdDh0dkFNRmV6TzREalVXcHovSzRYMXdXc09SVWtlNk9PV1hVTlFXaExjZURXSUI1MDBlcnowMWRsM3I5SFRMRS9zUTNLSi9CMXZFTlFsVnVFY2JPWGVUZEEwY1VBOWNMZllhYWd4ZkhVbUpHNmNESXdsUk00eU9ZWFhuYXZzdmRrbjErcENJTmJKanRNM3NGU0NFd1d4dVNGZ3F1N2V3SXJlOU9XZGtEQnl4OFhPckdyWkVWK1c3bUNLclNCYlRleUpNdWxPNDkxRTYwVmlPWmN0RS8wd0VuME0vTXhrYnJJenBJNVE5WTJ0VFZlIn0%3D&from=searchresults#hotelTmpl,"Sonder Los Arcos dispone de alojamiento con wifi gratis en Barcelona. El alojamiento está muy bien situado, a menos de 1 km de Plaza Cataluña y a 15 min a pie de Teatro Tívoli. Cerca hay lugares de interés populares como Paseo de Gracia, Palacio de la Música Catalana y Portal del Ángel. El alojamiento está a menos de 1 km del centro de la ciudad y a 2 km de Platja de Sant Sebastià.

Las unidades están equipadas con aire acondicionado, TV de pantalla plana con canales por cable, cafetera, bañera o ducha, artículos de aseo gratuitos y escritorio. Todas las habitaciones tienen baño privado, secador de pelo y ropa de cama.

Cerca del alojamiento hay puntos de interés como Catedral de Barcelona, Mercado de la Boquería y Museo Picasso. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Hostal Sans,"8,0",¬ 89,https://www.booking.com/hotel/es/hostal-r-sans.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Ar6c760GwAIB0gIkMGU1NTIwOGMtMzA1MS00MDE2LTg4NmItZTE0ZTBhYWVmOTQ42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-17&checkout=2024-06-18&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=486677ad1a7a031e&srepoch=1706806879&all_sr_blocks=36397001_88207965_2_0_0&highlighted_blocks=36397001_88207965_2_0_0&matching_block_id=36397001_88207965_2_0_0&sr_pri_blocks=36397001_88207965_2_0_0__8926&from=searchresults#hotelTmpl,"El Hostal Sans se encuentra en la plaza de Sants, a 5 minutos a pie de la estación de tren de Sants y a poco más de 1 km de la plaza de España. Ofrece habitaciones con TV y una recepción 24 horas.

Las habitaciones del Hostal Sans tienen una decoración sencilla, aire acondicionado y calefacción.

Además, hay WiFi gratuita en las zonas comunes y máquinas expendedoras, y en los alrededores del distrito de Sants se pueden encontrar restaurantes, bares y cafeterías.

Las Ramblas y el Barrio Gótico de Barcelona quedan a solo 10 minutos en metro. Las playas más cercanas están a 30 minutos en autobús."
Hostal Portugal,"8,1",¬ 98,https://www.booking.com/hotel/es/pension-portugal.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Ar6c760GwAIB0gIkMGU1NTIwOGMtMzA1MS00MDE2LTg4NmItZTE0ZTBhYWVmOTQ42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-17&checkout=2024-06-18&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=486677ad1a7a031e&srepoch=1706806879&all_sr_blocks=27524201_88206095_0_0_0&highlighted_blocks=27524201_88206095_0_0_0&matching_block_id=27524201_88206095_0_0_0&sr_pri_blocks=27524201_88206095_0_0_0__9826&from=searchresults#hotelTmpl,"La Pensión Portugal está situada en el centro del Barrio Gótico de Barcelona, a menos de 200 metros de Las Ramblas. La recepción de esta pensión abre las 24 horas y algunas de las habitaciones incluyen balcón.

Las habitaciones de la Portugal son sencillas y presentan una decoración moderna con colores claros y suelo de parquet. Todas las habitaciones cuentan con TV. Algunas tienen baño privado y otras baño compartido. También hay conexión Wi-Fi gratuita.

La Pensión Portugal está a poca distancia a pie de muchos restaurantes y cafeterías del centro histórico de Barcelona. Los bares y discotecas de la plaza Reial se encuentran a solo 5 minutos a pie de la pensión.

La Pensión está situada a pocos minutos a pie del puerto de Barcelona y a 700 metros de la catedral. Además, se encuentra a 200 metros de la estación de metro de Drassanes y a solo 2 paradas de la estación de tren y metro de Plaza de Catalunya."
Catalonia Roma,"8,0",¬ 148,https://www.booking.com/hotel/es/cataloniaroma.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Ar6c760GwAIB0gIkMGU1NTIwOGMtMzA1MS00MDE2LTg4NmItZTE0ZTBhYWVmOTQ42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-17&checkout=2024-06-18&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=486677ad1a7a031e&srepoch=1706806879&all_sr_blocks=9059507_194586916_0_2_0&highlighted_blocks=9059507_194586916_0_2_0&matching_block_id=9059507_194586916_0_2_0&sr_pri_blocks=9059507_194586916_0_2_0__14826&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Catalonia Roma se encuentra a 600 metros de la estación de Sants (AVE y metro). Ofrece WiFi gratuita. El centro de Barcelona queda a 10 minutos en metro o autobús.

Desde la estación de Sants, se puede tomar un tren directo al aeropuerto de Barcelona. La parada del autobús que lleva al aeropuerto también está fuera.

Las habitaciones son modernas y disponen de aire acondicionado, suelo de madera, TV vía satélite y nevera pequeña con agua gratuita. Hay caja fuerte, minibar y baño privado con secador de pelo.

El restaurante del hotel sirve un desayuno buffet. Se presta un servicio de habitaciones. También alberga un bar.

El hotel se encuentra a unos 15 minutos a pie de la plaza de España, de la Fuente Mágica de Montjuic y del Centro de Conferencias Fira.

La recepción del Catalonia Roma está abierta las 24 horas y cuenta con un gran tragaluz de estilo vidriera. Hay servicio de alquiler de coches y servicio de cambio de divisa.

Mascotas: Solo se admite 1 perro o gato de menos de 20 kg por habitación (bajo petición). Se debe abonar un suplemento de 22 EUR por animal y noche, además de un depósito de 200 EUR."
Catalonia Sagrada Familia,"8,2",¬ 138,https://www.booking.com/hotel/es/cataloniaaragon.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Ar6c760GwAIB0gIkMGU1NTIwOGMtMzA1MS00MDE2LTg4NmItZTE0ZTBhYWVmOTQ42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-17&checkout=2024-06-18&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=486677ad1a7a031e&srepoch=1706806879&all_sr_blocks=9058707_195192282_0_2_0&highlighted_blocks=9058707_195192282_0_2_0&matching_block_id=9058707_195192282_0_2_0&sr_pri_blocks=9058707_195192282_0_2_0__13826&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Catalonia Sagrada Familia se halla a 15 minutos a pie de la Sagrada Familia de Gaudí y a solo 300 metros de la estación de tren y metro del Clot. Cuenta con restaurante, gimnasio y piscina al aire libre de temporada.

El Catalonia Sagrada Familia presenta una bella decoración tradicional. Las habitaciones incluyen escritorio, nevera pequeña con agua gratuita y caja fuerte. Hay WiFi gratuita.
Todas las habitaciones del hotel están equipadas con Smart TV con la aplicación Chromecast.

El restaurante sirve un desayuno buffet, además de varios platos de la cocina catalana y mediterránea. También hay un bar y una cafetería que sirve bebidas y aperitivos todo el día.

El Catalonia Sagrada Familia presta servicio de alquiler de coches. El personal de la recepción 24 horas proporciona información turística sobre Barcelona. El hotel está a 200 metros de la Torre Agbar.

El centro de la ciudad queda a 4 paradas desde la estación de metro del Clot, donde también para el tren que lleva al aeropuerto."
Ronda House,"8,5",¬ 159,https://www.booking.com/hotel/es/ronda.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Ar6c760GwAIB0gIkMGU1NTIwOGMtMzA1MS00MDE2LTg4NmItZTE0ZTBhYWVmOTQ42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-17&checkout=2024-06-18&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=486677ad1a7a031e&srepoch=1706806879&all_sr_blocks=9037902_193776506_2_1_0&highlighted_blocks=9037902_193776506_2_1_0&matching_block_id=9037902_193776506_2_1_0&sr_pri_blocks=9037902_193776506_2_1_0__15936&from=searchresults#hotelTmpl,"El Ronda House está situado junto a la Ronda Sant Antoni, a 10 minutos a pie de Las Ramblas. El hotel dispone de restaurante y habitaciones con TV vía satélite.

El Ronda presenta una decoración sencilla y luminosa. Las habitaciones incluyen aire acondicionado y baño privado completamente equipado.

En la cafetería del Ronda se sirve un desayuno buffet diario que incluye café y repostería. También hay un restaurante y un bar abierto hasta la 01:00.

El hotel se encuentra a solo 5 minutos a pie del Museo MACBA y a 200 metros de la estación de metro Sant Antoni, que enlaza con la Sagrada Familia y la Casa Batlló de Gaudí en menos de 15 minutos."
Catalonia Rigoletto,"8,4",¬ 175,https://www.booking.com/hotel/es/rigoletto.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Ar6c760GwAIB0gIkMGU1NTIwOGMtMzA1MS00MDE2LTg4NmItZTE0ZTBhYWVmOTQ42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-17&checkout=2024-06-18&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=486677ad1a7a031e&srepoch=1706806879&all_sr_blocks=2980011_194584998_0_2_0&highlighted_blocks=2980011_194584998_0_2_0&matching_block_id=2980011_194584998_0_2_0&sr_pri_blocks=2980011_194584998_0_2_0__17480&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Catalonia Rigoletto es elegante y se halla a 500 metros del estadio Camp Nou (donde juega sus partidos como local el F.C. Barcelona) y a 5 minutos a pie de la estación de metro María Cristina. Tiene piscina al aire libre y habitaciones con WiFi gratuita y TV de pantalla plana.

Las habitaciones del hotel Rigoletto son amplias, están equipadas con aire acondicionado y presentan una decoración con mobiliario de madera oscura y tejidos de lujo. Además, disponen de TV vía satélite, minibar, caja fuerte y teléfono inteligente de uso gratuito.

Se sirve un desayuno buffet en el comedor. El restaurante La Traviata es elegante y propone platos de la cocina mediterránea. Este hotel también alberga un bar donde se exponen obras de arte con encanto.

Lugares de interés como Las Ramblas o la Casa Batlló de Gaudí quedan a 15 minutos en metro. El hotel Rigoletto se encuentra a solo 1,5 km de la estación de tren de Sants, que ofrece un servicio de enlace con el aeropuerto."
"Ally's Bed&Breakfast,","8,5",¬ 111,https://www.booking.com/hotel/es/ally-s-guest-house-barcelona-bed-and-breakfast.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Ar6c760GwAIB0gIkMGU1NTIwOGMtMzA1MS00MDE2LTg4NmItZTE0ZTBhYWVmOTQ42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-17&checkout=2024-06-18&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=486677ad1a7a031e&srepoch=1706806879&all_sr_blocks=17563026_361412896_0_1_0&highlighted_blocks=17563026_361412896_0_1_0&matching_block_id=17563026_361412896_0_1_0&sr_pri_blocks=17563026_361412896_0_1_0__11060&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Allys Guest House está situado a 300 metros de La Pedrera y a 600 metros de la Sagrada Familia. Hay WiFi gratuita en todas las instalaciones.

Las habitaciones del Allys Guest House Barcelona son cómodas y luminosas. Todas tienen calefacción y aire acondicionado, y la mayoría cuenta con baño privado.

El salón del Allys Guest House cuenta con TV, reproductor de DVD, ordenador e impresora. En la zona de salón comedor hay microondas y nevera.

La estación de metro Verdaguer está a 200 metros y el centro de Barcelona, a 2 paradas de metro. El Allys se halla a pocos pasos de la Diagonal y del paseo de Gràcia, las zonas comerciales principales de la ciudad. La plaza de Cataluña y la Casa Batlló también se encuentran a un breve paseo.

Consulte el horario del registro de entrada en el apartado de información útil."
Leonardo Royal Hotel Barcelona Fira,"8,8",¬ 153,https://www.booking.com/hotel/es/leonardo-royal-barcelona-fira.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Ar6c760GwAIB0gIkMGU1NTIwOGMtMzA1MS00MDE2LTg4NmItZTE0ZTBhYWVmOTQ42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-17&checkout=2024-06-18&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=486677ad1a7a031e&srepoch=1706806879&all_sr_blocks=678810901_277137515_0_10_0&highlighted_blocks=678810901_277137515_0_10_0&matching_block_id=678810901_277137515_0_10_0&sr_pri_blocks=678810901_277137515_0_10_0__15290&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El establecimiento Leonardo Royal Hotel Barcelona Fira está ubicado en Barcelona, a 1,5 km del Palau Sant Jordi, y ofrece alojamiento con aire acondicionado y bar. Hay recepción 24 horas, restaurante y piscina al aire libre. El hotel se halla a 2,9 km del estadio Camp Nou y a 4 km del Mercado de la Boquería.

Las habitaciones del establecimiento Leonardo Royal Hotel Barcelona Fira disponen de escritorio, TV de pantalla plana y baño privado.

Cada mañana se sirve un desayuno buffet.

El Leonardo Royal Hotel Barcelona Fira alberga una terraza.

La Fuente Mágica de Montjuic se halla a 2 km y Montjuïc, a 2,1 km. El aeropuerto de Barcelona-El Prat, situado a 8 km del establecimiento Leonardo Royal Hotel Barcelona Fira, es el más cercano."
